cell_id,site_effort,elevation,ndvi,dist_water,dist_roads,roads_hii,dist_fe,block
68,-0.10779627672487983,-0.13928859729426488,-0.7666298344064438,-0.590491416804414,-1.2009569882788729,1.5161508413109168,-0.9751404434906272,1
70,-0.10779627672487983,0.9414295882214134,0.7766960526000022,-1.3601015660593796,-0.69036960871845,-0.06450633417569425,-0.5705644522545947,1
75,-0.10779627672487983,0.938161089506736,-1.1969813070959137,0.9717355396571682,-0.4430539548136686,-0.25171861229987946,-0.5244754696579291,1
92,-0.10779627672487983,1.8006614986944869,0.1293926653106587,1.3626923121897585,-0.8796415809154282,0.21155070533954776,-0.742219996062767,1
98,-0.10779627672487983,-0.6133854523110421,0.0966930785112226,-0.9875938467795764,-0.6438806386643331,0.977534889254682,-0.18218180143829577,1
114,-0.10779627672487983,2.5716843047729805,-0.15646026941175,1.6806692595724957,-0.4278551545193532,-0.34768425067609104,-0.553244444356572,1
118,-0.10779627672487983,0.7418980773188601,1.148546234477806,0.2974698345916852,-0.3180727771567547,-0.27975713248566514,-0.01389421044101692,1
140,-0.3054227840538258,0.811262894318727,0.30763288977099285,-1.28089111317224,-0.05576265826905338,-0.3166448535477329,0.30015536027838563,1
159,-0.3054227840538258,1.7565227359206237,-0.1694560723673144,-0.33294406426162015,-0.30408873358750543,-0.2078782695366728,-0.91345291865579,1
160,-0.3054227840538258,1.5925180198933755,0.2040588163048024,-0.2861699529433077,-0.44181843053385506,-0.08226887276715733,-0.5329387275677927,1
162,-0.3054227840538258,1.327565703353213,0.36373233122212223,-0.5200310870863472,-0.9135574666880454,0.869918310401518,-0.12787071923175347,1
163,-0.5030492913827717,0.9169654174733975,0.29772250788178856,-1.0162441475771469,-1.124734344017048,1.5967800234750045,0.46942659856114705,1
181,-0.3054227840538258,1.6055895810134126,0.4848337509770542,-0.15572813311575923,-1.0941380356886754,1.1681485561093692,-0.6508520364406376,1
183,-0.3054227840538258,1.4386960923003862,-0.27060939719184457,-0.29861619980344806,-1.2181407057092315,2.196812779293688,-0.6172947180500783,1
186,-1.1947420670340825,0.9373484901617556,-0.359503308999878,0.7880513668132375,-1.2698092382529265,1.9727081437620864,0.517661464421708,1
188,-1.2935553206985553,-0.41732835970457854,-0.07972660005637755,0.01769297419075804,-0.7268857230503293,0.35714526803288604,0.00477994304292586,1
203,-0.3054227840538258,0.8503621354188429,1.0764417772355537,-0.5892611815433583,-1.428591658063473,2.1287179438629176,-0.7803029155417621,1
207,-0.40423603771829875,2.946008145432686,-2.6302990341102004,1.5382446427457197,-1.148929507430965,2.137038103410971,-0.8598762416847152,1
209,-1.1947420670340825,-0.04369638011861508,1.1801551759722255,-1.1277218427337314,-1.2719124070075225,1.968161518991831,0.23642324087658745,1
210,-1.2935553206985553,-0.33204130833008527,0.3543715916826736,-0.5861928284851204,-1.3609053002467484,2.17625680349748,-0.8198594819233335,1
211,-1.2935553206985553,-0.7552626017097683,0.0141144298927594,-0.5917234692519704,-1.2519294809763055,1.9775481059306308,-0.6658529615485195,1
226,-0.3054227840538258,1.0921471028339114,0.9678378148088193,-1.0824058889759205,-1.0693323896710878,1.108993525837208,-0.7722712055180193,1
228,-0.3054227840538258,2.7885147589228505,-1.046566778701692,1.425719339571412,-0.8718274979864151,0.2716590439400365,1.0999582163845056,1
229,-0.40423603771829875,2.852869292729851,-2.458578849578795,0.7201906233394005,-1.0264207398429488,1.0401212464818532,-0.7115687650797807,1
231,-0.2066095303893528,-0.0987012445260496,1.6810439739147147,0.22837851934077383,-0.5701982257865605,0.06411148939714659,-0.07923114077148999,1
247,-0.3054227840538258,1.4629022857374634,0.6579133493827839,0.2742218273514436,-0.602990630415641,-0.07449401621306413,0.03371882849429813,1
248,-0.2066095303893528,1.517766739663579,-0.9588918256725834,0.5587918873159062,-0.322120707600627,-0.14499274780346602,-0.954027512442622,1
275,-0.2066095303893528,0.7311578996958381,0.02311656492472043,0.8597944282912725,1.1244902994747406,-0.8897593556496116,0.8117515515843082,1
276,-0.2066095303893528,-0.05354104963709368,0.38468777411019794,-1.4462954666691734,1.063614932631601,-0.8781303161144025,-0.2907933533385233,1
278,-0.3054227840538258,0.11334326258659758,-2.9215764687972063,0.6961783209175545,0.39610389748598573,-0.6104107671243637,-1.3977758639306803,1
341,-0.2066095303893528,1.2354300854380873,-0.2020923592946855,-1.0824058889759205,2.431402685663286,-1.053388989064853,0.540072770089627,1
342,-0.2066095303893528,0.5849126522416149,-0.6323356802817705,-1.0380224547574468,1.549520817666497,-0.984407389985473,-0.5622046110715876,1
343,-0.2066095303893528,-0.23226244863381973,-1.0725145811560777,-1.0162441475771469,0.6792051706150987,-0.8147568630710725,-0.869734547573804,1
344,-0.2066095303893528,-0.5052694158347795,0.28271540192761185,-0.7293811347646671,-0.16428504049187373,-0.40493262336691666,-0.9660703792303564,1
361,-0.2066095303893528,1.4970699503314513,-0.4143552749485951,-0.8244084799097564,1.6117003288567098,-0.999834499722431,5.215888892861396,1
366,-0.2066095303893528,-0.8525183166526065,0.07284157986605114,-0.8508397940802137,-0.04030433615422348,-0.4786075124189227,-0.9660703792303564,1
382,-0.2066095303893528,1.2661041721067257,-0.2611957850305099,-1.3470528545710134,0.3579430073408796,-0.790418031632522,2.021728803463083,1
383,-0.2066095303893528,1.280764010375946,0.3072342207559415,0.9375654339085489,1.0519543137100855,-0.9208917574942992,2.5334765547182525,1
389,0.08983023060406607,-1.6688088435982895,0.7821562709927364,-0.8508397940802137,-0.6068462794435306,-0.00262958920262712,-1.1378961101587806,1
404,-0.3054227840538258,1.0772968893711583,-0.20043047413106993,-0.817758923380827,-0.21303810969642187,-0.447850267758188,0.6132642864987805,1
405,-0.2066095303893528,0.9885766044410766,-0.05436679655538026,-1.18164850107408,0.3041014515402565,-0.7163500460282892,-0.1387170390131773,1
406,-0.3054227840538258,0.8276476479159607,-0.20884945305703867,-0.7776250807493287,0.8480541043706367,-0.8859368405795811,-0.7083317828377202,1
407,-0.3054227840538258,0.7262211874269899,0.05016547757021052,-0.9179753791854176,1.451809617807727,-0.9833486744630254,0.00617593067172698,1
408,-0.3054227840538258,0.48936263967322857,0.24422908886356248,0.1496676917865545,2.1382510778576855,-1.0217438549702316,1.1257001928845554,1
409,-0.3054227840538258,-0.24864303492866527,-0.4356726178340314,-0.707095630641027,1.3552686623975896,-0.9474874702885154,-0.23062748044489131,1
410,0.08983023060406607,-0.951859341932828,0.1482440763339942,-0.6372748159648417,0.6548660321341354,-0.7924820779469366,-0.4846980579892627,1
450,-0.2066095303893528,1.3936734792720509,-0.7322131726282287,1.2599515487743147,-0.2673974020891737,-0.39750157974466743,-0.345614388897272,1
451,-0.2066095303893528,0.9616261710371948,-0.7833988768723916,-0.6497123134084966,0.4801745897947714,-0.793204672663043,0.18020002705653743,1
452,-0.2066095303893528,0.6075615199823078,-0.31818120718582144,-0.673804504733175,1.303297493573131,-0.9691541941869384,1.682422225971818,1
453,-0.2066095303893528,0.22930404770138169,0.21343862392963275,0.09257424945250688,1.4682885998859458,-0.9785483901124782,0.8117515515843082,1
477,0.08983023060406607,-1.5830323981364578,-0.1784991404283307,-0.5200310870863472,-0.4730571170897548,-0.2371474707122032,-0.7789479132165228,1
494,-0.2066095303893528,0.12402862716135508,0.947312968695708,-0.25136733168599523,-0.5695129690937248,-0.1714217639366779,-0.8598762416847152,1
498,-0.2066095303893528,0.00873439654990462,-0.9295045685837964,-0.08330086726856327,0.5273109847374465,-0.7411663000254252,-0.02677238424662247,1
517,-0.10779627672487983,-0.3697029534500292,1.1619999224853688,-1.18164850107408,0.31440332051620185,-0.5886065195370225,-0.9161430801181653,1
519,-0.2066095303893528,0.7498494130897885,-1.3119297349199224,-0.5861928284851204,1.3493262371867274,-0.9010165210256794,-0.5622046110715876,1
521,-0.2066095303893528,-1.0538118230938254,0.3589791926371393,0.8130108945244373,-0.30998533947303353,-0.1504682536457232,0.0906901139237952,1
539,-0.2066095303893528,-0.9034424211585652,1.1386767460813074,-1.3470528545710134,-0.39968759719592095,0.07358750077003509,-0.7482354115538355,1
541,-0.2066095303893528,1.079431202059847,-1.498563585177351,1.930521904135573,0.6130082267886844,-0.7790214127694106,-0.530102367686104,1
542,-1.0959288133696097,-0.5656097992792772,-0.5995921417250141,0.4387437012410153,0.25049923091602283,-0.6543125927037868,-0.6987988167959203,1
543,-0.9971155597051364,-1.548265931917173,0.5416986013337021,-1.0115421775062732,-0.6327251215289116,-0.05420689807706733,-0.6381721010588004,1
561,-0.3054227840538258,-0.8384456378508623,0.6443327245365228,0.35921783188957596,-1.0714795442518663,1.7373102503490403,-0.7531348826264814,1
563,-0.40423603771829875,-0.8812678273391948,-0.02683677700252591,-0.10701851626446142,-0.19084166004582823,-0.4823270105681699,-0.5599492309953443,1
586,-0.7006757987117176,-0.9445804224014108,0.0058780554549535,1.12982161199287,-0.6268379554409959,0.13075373322577677,-0.3556119287441113,1
588,-0.7006757987117176,-1.920088829089169,-0.05615441572422295,-0.7042667423816752,-0.9432900698417932,0.8104747273088706,-0.939966575460882,1
609,0.08983023060406607,-1.5368852253353658,-1.550317957778406,-0.9500824061783736,-1.3519825130881535,2.8479580001872313,-0.9367190497978446,1
629,0.28745673793301196,-1.1161288037058688,-1.3376725354795922,0.49801870962090017,-1.1257422239467465,0.935407484375345,-0.8801575137661444,0
631,0.08983023060406607,-1.3623912420969682,-3.650843885119831,-0.6211843025321109,-1.145544178165658,1.7871275814574017,-0.8450776728766844,0
648,-0.00898302306040688,0.22457461851949256,-1.168379114398996,0.23636996714575384,-1.2002951313920418,1.6323699997657308,-0.8935677503257425,0
649,0.6827097525909038,0.1253653010787043,1.4201367406353105,1.4306122824828813,-1.2092179185506369,1.5081444635344778,-0.2328771673501747,0
652,1.7696555429001064,-0.7633559983146877,-0.4277880889971429,-0.5437080176439862,-0.8409912735710307,-0.11981519895891816,-0.6987988167959203,0
654,0.4850832452619579,-1.0074277070743711,-3.776324786640016,0.8888535287483241,-0.7541557734623012,0.09109076727999438,-1.160655376355691,0
669,0.6827097525909038,0.7068382805753249,0.49175716827731775,1.1819379824107807,-0.8465215063884541,0.6653308638231064,-0.5350761539855049,0
674,1.7696555429001064,1.18937299515956,-2.389556237678949,2.160120860992539,0.04932247580159213,-0.6743568565513932,-0.8935677503257425,0
675,1.6708422892356334,-0.761916674513083,-0.7759560441880763,-1.1469177259867538,0.02484449968189817,-0.6277397189745868,0.2252032722049712,0
677,0.4850832452619579,-1.3905515701007802,-1.1875430737851265,-0.6192736991845071,-1.3847777224263325,0.6456933272198488,-0.9912336766845844,0
692,0.7815230062553767,0.9867521890444836,0.4242764984704637,-1.28089111317224,0.09625598770942746,-0.5986775398616159,0.7745491666682137,0
694,0.7815230062553767,-0.06380449689752901,0.7120213128662373,-0.917001535478987,-0.602990630415641,-0.24052077473768935,-0.01069940188286421,0
696,1.7696555429001064,1.9113448756673277,-2.039051661925819,1.3518901479904348,0.8160960326228408,-0.8608662837554982,-0.34092780372707804,0
714,0.7815230062553767,0.19385936715514404,0.4618341153484616,-0.6840582824284732,0.758016879060163,-0.8556352200628905,-0.667769238674862,0
717,0.4850832452619579,1.4661419628902548,0.22728371626498145,-0.28846499219064065,0.6310672857595708,-0.8224664122561166,1.3810350412965846,0
721,2.164908557557998,-1.201927601601213,-1.0020682596362154,-0.45014121932313056,-0.18855141991739333,-0.45137664870140487,-0.6302219470908977,0
735,0.7815230062553767,-0.1252003265440661,0.6289817364606481,-0.452269885050833,1.1575275579311224,-0.8629051728564808,-0.3005525538341039,0
741,2.164908557557998,1.3906246941614624,-1.0426790318137371,0.5385567752940255,1.6553438534551246,-1.0180658836007503,-0.5775139346976393,0
744,2.164908557557998,-1.3889053553224808,-1.9210562968249567,-0.3565744210022752,-0.18883751839887825,0.10815844635165144,-0.7581160203019763,0
764,2.0660953038935252,1.4233398253307254,-2.929825207291257,1.893250466758886,1.5940066626672529,-0.9391278715069528,-1.0135618440925978,0
780,-1.2935553206985553,0.4655671098624643,0.7462665332128638,1.6718261570274642,1.4974360808153775,-0.9539009983884036,0.9584511910361984,0
782,2.362535064886944,0.5516626735781853,-2.329574249190129,-1.2147293717734668,1.859605679656958,-0.9996605854926096,-0.3798832431108261,0
783,2.362535064886944,0.6255880346648537,-0.12042340350945324,-0.6744839978780746,1.289016677289712,-0.9276479025409892,0.09423723579941616,0
786,1.8684687965645792,1.3662138689652956,-1.2161784559244004,2.3923575650102524,0.983046986147655,-0.8382734092901638,-0.16745622129291285,0
789,-0.3054227840538258,-1.674871069660976,1.3365155825465702,-1.3801337252704,0.8590176305453867,-0.46433208423551847,0.18826045166585045,0
790,-0.40423603771829875,-1.5628168128133213,1.130678656282204,-0.255384121491254,0.10343720482235384,-0.5987440620220246,-0.1407397176356176,0
803,-1.0959288133696097,0.2318508975371277,-0.6009025104722413,-1.1154867596753069,1.5187485297264798,-0.970767512942851,0.7112201016609838,0
805,2.362535064886944,0.6572214013577578,0.5561145548781904,-0.46946120968383864,0.5910316518086329,-0.7408940329686864,-0.2474241035291226,0
808,1.8684687965645792,0.6666398952709087,-0.6494516647913405,-0.8613746972575091,0.21010793443657907,-0.5048233424863147,-0.939966575460882,0
810,-0.40423603771829875,-1.28710745142461,0.6529930642811803,-0.38770760428880063,1.0131401895701984,-0.8059645580907705,-0.47887300444757613,0
811,-0.40423603771829875,-1.2152347465767168,0.8904465586657814,0.2516099699928968,1.3554394501205471,-0.8317287702216816,0.19892691146374103,0
813,-0.3054227840538258,-1.4256387236926176,0.417905245006158,-0.28846499219064065,0.13368042841310732,-0.6462459987056746,0.915027441551394,0
825,-0.3054227840538258,-0.0976770007955597,0.4894601903342733,-0.49748168710086565,1.1681823301101175,-0.8671236036476595,0.8883926874072042,0
828,3.2518543478672006,0.9734421434871936,0.22538929319083,0.8362846115885053,-0.6649279018763532,0.2067824736572316,-0.2239151213360072,0
829,0.9791495135843228,1.1155208599509778,0.14098855826175052,0.7856367970760728,-0.9966800402474024,0.8465294895219632,-0.14398543309138367,0
832,-0.3054227840538258,-1.288646709432342,0.9639988645011464,-0.0907676192972322,0.4221359547479994,-0.6355462394658871,-0.8780229477522883,0
834,-0.3054227840538258,-1.0457776124813751,0.3287325063476393,0.4290200035783269,0.4516406957101485,-0.7866339850125162,-0.5106640580029145,0
847,-0.2066095303893528,-0.2639087750413461,0.7626039777298721,-0.6424891316741413,0.39285108845639255,-0.6471259923967784,0.7731343860478941,0
848,1.4732157819066876,0.01645809615746382,0.00501673790151348,-0.452269885050833,0.4185219645389885,-0.5956408445319408,0.04319513919402017,0
851,0.9791495135843228,0.8686502916557638,0.10338521144333154,1.1043220433749077,-1.2581301028053251,2.4618370668973766,-0.00257950298274543,0
856,-0.00898302306040688,-0.8199650529983635,-0.22242536469260543,0.5385567752940255,-0.07392613592429906,-0.5300854454818854,1.4736210354998858,0
857,-0.3054227840538258,-1.4147598240740766,-0.04322531760955842,-0.1892223800924807,-0.8082583033599946,0.03491673728053156,-0.869734547573804,0
871,-1.6888083353564471,0.6760052201217311,-0.21517468994029415,-0.9408588049710316,-0.775340857719463,0.5833962331750314,0.14464446093251213,0
872,1.0779627672487957,0.6510613894204833,0.16994496163342304,-0.7538561467121851,-1.364453665708896,2.0047789684825577,0.25434434813568124,0
873,3.7459206161895655,0.9318790336110164,-0.10301895131406294,1.1813212158517614,-0.8112211653752301,0.4500285458561344,-0.11360396444694518,0
875,-0.40423603771829875,0.30634715069165286,-0.3440329169879629,-0.10343475527202786,-1.2538318543436109,1.8128918065555175,-0.2907933533385233,0
876,-0.40423603771829875,-1.1947568684895329,0.7033208649840558,-0.5200310870863472,-0.5950497274363962,0.17209772335783244,0.08291235801632287,0
877,-0.40423603771829875,-1.135253905523152,-0.2626516317394977,-0.12993633398718346,-0.3377750870504846,-0.23191640599970287,0.02655692997358943,0
879,-0.2066095303893528,-0.9754898310357996,0.1308764712783228,-0.1892223800924807,-1.235986280026421,1.166537641363062,1.0920547685278768,0
891,1.1767760209132687,0.120573731569685,-0.01882259731030097,-0.6683888178383028,-1.3162913644537744,1.8722912776230445,0.561944274712928,0
892,1.1767760209132687,0.4663599120127104,-0.5949734083430749,1.3233368984126488,-1.0941380356886754,1.596295150181182,1.0273920644048835,0
893,-1.6888083353564471,0.5054200017675909,-0.04224276468327843,-1.3139719838716266,-1.4090388191958805,2.036018686892823,-0.6629962057436828,0
894,2.2637218112224713,0.6144409537947284,0.17004645814962388,-1.3139719838716266,-0.9683026652685768,0.9433129859725636,-0.16703907215470548,0
897,-0.40423603771829875,0.8269881830362115,-0.462069425803524,-0.14584385000896127,-1.4412103846741018,2.045551937868402,0.33651327659324387,0
898,-0.5030492913827717,0.2947373079310188,0.2985534594842816,0.7899808150578868,-1.3614025506627123,2.021889927408563,0.03914392295766645,0
899,-0.40423603771829875,-0.7473929306821401,-0.16675720971708907,-0.781534656551039,-1.0941380356886754,1.2441236033524712,0.12756008398402932,0
900,-0.40423603771829875,-0.47183948760478617,-1.0494022765328477,-0.02381802659554749,-1.1857006415260354,1.3814945330892143,-0.32298845621151023,0
901,-0.2066095303893528,-0.48934860204199454,-0.24698953730225268,-0.04616874752360599,-1.3463598519446844,2.1404932844694877,-0.26223883983720975,0
912,1.1767760209132687,-0.24104751575850647,0.4224976419354161,0.744681720752611,-1.3609053002467484,2.007955917584669,0.06323056854595924,0
915,-2.6769408720011767,0.6761128539970253,-0.1945649489371648,1.0060959788659476,-0.8862015504247139,0.9327406598726288,0.92083491811866,0
916,-2.6769408720011767,0.8028926803448493,0.7051969311309064,0.8130108945244373,-0.22974691453958965,-0.1420866874705744,1.1528160476116198,0
922,-0.7994890523761905,-0.24341905723259843,-0.4841501860224403,0.10884991399871025,-0.904654757252834,0.497611836382823,0.6837968157020778,0
935,1.7696555429001064,0.02844633293393714,0.07833604652226599,0.09327029918552496,-0.35533979108179004,-0.13101064827641545,0.3064184010694632,0
941,-0.40423603771829875,1.2751903193911776,0.5502537853595019,1.4211954874292203,0.05209748584434001,-0.4661898466709195,1.1739725341811449,0
957,1.7696555429001064,-0.4710084384170036,-0.8157372887615902,-1.47937633736856,-0.407937762467715,0.7090395345196265,-0.8198594819233335,0
961,1.7696555429001064,0.9611051199127736,0.8248016798585331,1.2364804987168982,1.6348745963122973,-0.9579587390779086,2.0718678415525087,0
964,-0.40423603771829875,1.0118022257977493,0.8089510767507512,2.0154733539528333,0.6826566510775199,-0.760938296379196,2.751541363444721,0
965,-0.40423603771829875,0.5654143272492765,1.0237492322596904,1.068065538310531,0.5416570082382192,-0.737422951995921,2.4128730843830324,0
966,-0.5030492913827717,-0.28177060693518424,0.8982670082190585,-1.2147293717734668,0.7099032472231165,-0.7954587507500105,2.29806758357231,0
981,1.6708422892356334,0.122739357102678,0.5435268751147916,-0.9140902007950608,-0.04534300966443584,-0.5323848051568754,-0.5622046110715876,0
982,1.7696555429001064,0.3930299587507796,0.33214097364206224,-0.8244084799097564,0.8354821819103815,-0.8593996300562569,-0.7159332439026972,0
988,-0.40423603771829875,-0.630604618573416,0.7778302866911905,-1.034318759455959,1.179371540061633,-0.9271029160338384,0.9858002999521108,0
1005,1.7696555429001064,0.45603352191590135,0.39210986008728343,0.07542458550261244,1.685446932358247,-0.9967797737017884,-0.4265281666154137,0
1025,1.7696555429001064,-0.2527433539463571,0.18078097793044084,-1.1154867596753069,0.28608087789809766,-0.6856500886441267,-0.6706617564370885,0
1026,1.8684687965645792,-0.03447054997087923,-0.5994546103593147,-0.5917234692519704,1.053502730973838,-0.9165502249984592,-0.28644227834043984,0
1027,1.8684687965645792,0.4758770728793701,0.052736915923371853,0.2739098096989323,1.8685662260060023,-1.0203892869877025,0.4781342759077606,0
1047,1.7696555429001064,0.071890587257536,-0.6829950705182566,1.6746030872135331,0.6138220825705327,-0.705547686997965,0.03473807191665689,0
1051,-0.40423603771829875,0.8370291122798125,-0.18373162817697675,2.6815871603756345,2.6928432539632254,-1.0620911328651386,1.0399552897820403,0
1054,-0.40423603771829875,-1.5200697470960731,-0.636055931875959,-0.6523545698838937,0.15479667476152598,-0.6595961533022096,-0.742219996062767,0
1073,-0.40423603771829875,0.6025796141781137,0.4861790319918114,2.0576479643279573,1.9096732043721256,-1.0237137013557454,2.327789915675988,0
1075,-0.40423603771829875,-1.2713662126431096,0.33473007144329864,-1.1277218427337314,1.2843325044867608,-0.9135680291991864,0.3866403756057046,0
1077,-0.40423603771829875,-0.6709025442263998,-0.11252268025497916,0.5493740154109856,-0.08389049582868557,-0.5030028474336242,-0.04970735109585522,0
1093,-0.6018625450472447,-0.04982152559866033,-0.5786911433784335,-0.2549370936120521,2.146293785423489,-1.009389386210328,0.9414915111137916,0
1095,-0.3054227840538258,0.4598887780277266,1.1868929725623183,2.7602697205842857,1.190709172677147,-0.9530438476160288,4.485032548021417,0
1097,-0.40423603771829875,-1.2375594435841786,0.5425861232984494,-0.2861699529433077,0.47220217241426654,-0.6805656904452873,-0.2835552326551556,0
1115,-0.6018625450472447,-0.21800044626158604,1.0107289609696284,-0.6683888178383028,2.2580461759339774,-1.005624976144112,-0.5272813738386569,0
1116,-0.5030492913827717,0.0778393553673942,1.5540387928748742,0.7569492103036335,1.4129798090810377,-0.983331843966074,2.165336000887092,0
1117,-0.7994890523761905,0.12548864143379565,1.8658073955316743,1.3524697631809928,0.6206486537485423,-0.8315332150158328,2.898700657359752,0
1118,-0.7994890523761905,-0.38769819442051445,1.1369410497035464,0.6256173729099052,-0.06206960489541171,-0.5368825440032227,1.4316266588405802,0
1121,-0.40423603771829875,-0.5478301696623256,1.2292375990205102,1.0356402008155146,0.08155677055029377,-0.5537979456835945,1.2070512945700345,0
1136,-0.6018625450472447,-0.5332448733364953,0.6155459657094946,0.2516099699928968,1.877646439943242,-0.9214879579949284,0.15141026952021525,0
1137,-0.5030492913827717,-0.3870204922421637,0.6741260711201916,-0.6110428538838449,1.936957414480516,-1.00318055351845,-0.1282701255750269,0
1158,-0.6018625450472447,-0.6092408788792448,-0.03687253399158865,-1.1154867596753069,1.3867641840623757,-0.9030570129760842,-0.795680529582582,0
1159,-0.5030492913827717,-0.4465345445973416,0.6693882593652993,-0.10065378689373468,1.0721981775314589,-0.9035458979310284,-0.6097197329937406,0
1161,-0.7994890523761905,-1.2070872872995215,1.029077072289995,-1.1021963623823314,0.46043205184044694,-0.7820092181003843,-0.8059662378449564,0
1177,-0.5030492913827717,-0.7792602468000928,0.7494661437877498,-1.2922426734236452,0.6750143361581395,-0.6967966555344898,1.2954984087588983,0
1181,-0.5030492913827717,-0.5403272643799937,-0.3555323328749076,-0.8095397215344108,0.20663292709395445,-0.645757115426268,-1.1672474395912924,0
1183,-0.7994890523761905,-1.432180444335304,0.8725061223989526,-0.9500824061783736,0.3342449037316292,-0.612805498088957,-0.7631830806401642,0
1185,-0.7994890523761905,-0.5092800176197634,0.699452033266077,1.1546586478732737,-0.09611677646866965,-0.1766099487574927,-0.4414576507187729,0
1200,-0.5030492913827717,-0.6883573288135836,-0.02322876209974101,0.9955062235776088,-0.2791908317017132,-0.4568032664342696,-0.2749585445055104,0
1201,-0.6018625450472447,-0.6979295940118477,-0.40737657262798904,0.09639855209508612,-0.03885598074516316,-0.42253246251265114,-1.0135618440925978,0
1203,-0.5030492913827717,-0.7708635335833786,-0.7629004810324312,-0.28022331107417725,-0.6060356186701049,-0.03127821566886518,-0.869734547573804,0
1204,-0.5030492913827717,-0.5053125144522668,1.302435998320513,0.8421844104278369,-0.8024360540341214,0.3039009801030583,0.6300229919589478,0
1206,-0.7994890523761905,-1.519891173958168,0.2317440972298117,-0.45014121932313056,-0.2366010063583309,-0.2025344482764517,-0.9161430801181653,0
1226,-0.7994890523761905,-0.7976072942690123,-1.517761198584486,-1.3747654366567577,-1.3414505944290471,2.355515904230018,-0.9976471788640072,0
1248,-0.7994890523761905,-0.7630471251841433,0.9710393987443166,1.1714316830950722,-0.6077532987664311,0.3717377018204307,-0.6164465461240428,0
1332,-0.40423603771829875,-1.0088665741356475,-1.9094908422925307,1.0800656995363218,-0.8881415377548132,0.9214109503648248,-0.9704791459487264,0
1334,-0.7994890523761905,-0.9663441104018726,1.100700065921537,-1.0493250182765337,0.5840264506142648,-0.43495013000904154,-0.2830751269953612,0
1335,-0.7994890523761905,-0.9209632450399728,1.6236008278206533,0.976864312994522,0.03256291389280049,-0.5439224811476456,0.923639053547245,0
1355,-0.40423603771829875,-0.7895857258627559,0.6969744789878306,2.484396849819159,0.08586407758702494,-0.4659942948161461,-0.5079438277541095,0
1356,-0.40423603771829875,-0.8878515059085859,1.247044642384823,-0.2589655941747606,-0.30422880566130855,-0.22364303628251628,0.6203410638226111,0
1357,-0.7994890523761905,-0.861014513258774,1.3641667195665232,-0.6192736991845071,-0.11234393379211936,-0.2873559043645198,-0.5510294692120936,0
1379,-0.3054227840538258,-0.7740414560544866,1.602230381226237,1.4966154575336572,-0.938674444492274,1.019578965803005,0.5303068262265015,0
1380,-0.3054227840538258,-0.7105136849078958,0.10992318603834982,1.2844111482881777,-0.6362780435087527,0.32399412390091703,-0.37223924908416217,0
1399,-0.40423603771829875,-1.0063298571005412,0.5033524178103012,-1.4462954666691734,-1.0996878742396017,1.2644123112438133,-0.784409156551812,0
1400,-0.40423603771829875,-0.8532156361957487,1.0669249389262094,0.04126457523455318,-1.116416030667875,1.6346445329263417,-0.18218180143829577,0
1423,-0.40423603771829875,-0.26853087033153755,0.8442210455723583,1.6843033633613222,-0.5808204669707068,0.19927969809176443,0.15141026952021525,0
1444,-0.40423603771829875,-0.44726064874235005,0.84297692289668,1.664002832625412,-0.4308844581870147,0.05452100814360755,0.4812665148588574,0
1465,-0.7006757987117176,-0.7513690207891721,0.31722741624677453,0.43845847026359014,-0.93190759818762,0.5425743794679666,-0.175840493364894,0
1484,-0.7006757987117176,-1.067591965931607,-2.8783765730896236,-1.1277218427337314,-0.1682504816273788,1.136080121047159,-1.629583572803377,0
1486,-0.7006757987117176,-0.8836740751429468,0.35834724266713985,-0.12265735789693268,-0.8516983640129471,0.49505480669351537,-0.3976903764037103,0
1487,-0.7006757987117176,-0.5646871642975102,0.9295722252286972,0.7547462418390088,-0.5711586162728852,0.5012147469414577,0.40727143224177265,0
